DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
06/29/2026 - 07/14/2026,13106,38841.20,National Media Fee,560000,Advertising-National,1553.65,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13106,38841.20,National Media Bank Entry,217000,Accrued Royalties,0.00,1553.65,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13106,38841.20,Corporate Advertising Fee,560001,Advertising-Production Fund,388.41,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13106,38841.20,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,388.41,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13116,56088.11,Royalty Fee,651000,Royalties,3645.73,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13116,56088.11,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3645.73,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13116,56088.11,National Media Fee,560000,Advertising-National,2243.52,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13116,56088.11,National Media Bank Entry,217000,Accrued Royalties,0.00,2243.52,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13116,56088.11,Corporate Advertising Fee,560001,Advertising-Production Fund,560.88,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13116,56088.11,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,560.88,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13138,40600.97,Royalty Fee,651000,Royalties,2639.06,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13138,40600.97,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,2639.06,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13138,40600.97,National Media Fee,560000,Advertising-National,1624.04,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13138,40600.97,National Media Bank Entry,217000,Accrued Royalties,0.00,1624.04,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13138,40600.97,Corporate Advertising Fee,560001,Advertising-Production Fund,406.01,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13138,40600.97,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,406.01,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13148,66864.67,Royalty Fee,651000,Royalties,4346.20,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13148,66864.67,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4346.20,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13148,66864.67,National Media Fee,560000,Advertising-National,2674.59,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13148,66864.67,National Media Bank Entry,217000,Accrued Royalties,0.00,2674.59,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13148,66864.67,Corporate Advertising Fee,560001,Advertising-Production Fund,668.65,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13148,66864.67,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,668.65,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13160,55335.07,Royalty Fee,651000,Royalties,3596.78,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13160,55335.07,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3596.78,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13160,55335.07,National Media Fee,560000,Advertising-National,2213.40,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13160,55335.07,National Media Bank Entry,217000,Accrued Royalties,0.00,2213.40,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13160,55335.07,Corporate Advertising Fee,560001,Advertising-Production Fund,553.35,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13160,55335.07,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,553.35,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13162,60213.04,Royalty Fee,651000,Royalties,3913.85,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13162,60213.04,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3913.85,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13162,60213.04,National Media Fee,560000,Advertising-National,2408.52,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13162,60213.04,National Media Bank Entry,217000,Accrued Royalties,0.00,2408.52,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13162,60213.04,Corporate Advertising Fee,560001,Advertising-Production Fund,602.13,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13162,60213.04,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,602.13,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13219,52927.35,Royalty Fee,651000,Royalties,3440.28,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,13219,52927.35,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,3440.28,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,13219,52927.35,National Media Fee,560000,Advertising-National,2117.09,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,13219,52927.35,National Media Bank Entry,217000,Accrued Royalties,0.00,2117.09,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,13219,52927.35,Corporate Advertising Fee,560001,Advertising-Production Fund,529.27,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,13219,52927.35,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,529.27,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37001,112289.56,Royalty Fee,651000,Royalties,7298.82,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37001,112289.56,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,7298.82,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37001,112289.56,National Media Fee,560000,Advertising-National,4491.58,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37001,112289.56,National Media Bank Entry,217000,Accrued Royalties,0.00,4491.58,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37001,112289.56,Corporate Advertising Fee,560001,Advertising-Production Fund,1122.90,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37001,112289.56,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1122.90,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37002,79833.08,Royalty Fee,651000,Royalties,5189.15,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37002,79833.08,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5189.15,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37002,79833.08,National Media Fee,560000,Advertising-National,3193.32,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37002,79833.08,National Media Bank Entry,217000,Accrued Royalties,0.00,3193.32,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37002,79833.08,Corporate Advertising Fee,560001,Advertising-Production Fund,798.33,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37002,79833.08,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,798.33,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37004,44378.44,Royalty Fee,651000,Royalties,2884.60,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37004,44378.44,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,2884.60,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37004,44378.44,National Media Fee,560000,Advertising-National,1775.14,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37004,44378.44,National Media Bank Entry,217000,Accrued Royalties,0.00,1775.14,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37004,44378.44,Corporate Advertising Fee,560001,Advertising-Production Fund,443.78,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37004,44378.44,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,443.78,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37006,80657.96,Royalty Fee,651000,Royalties,5242.77,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37006,80657.96,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5242.77,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37006,80657.96,National Media Fee,560000,Advertising-National,3226.32,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37006,80657.96,National Media Bank Entry,217000,Accrued Royalties,0.00,3226.32,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37006,80657.96,Corporate Advertising Fee,560001,Advertising-Production Fund,806.58,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37006,80657.96,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,806.58,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37007,104073.80,Royalty Fee,651000,Royalties,6764.80,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37007,104073.80,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6764.80,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37007,104073.80,National Media Fee,560000,Advertising-National,4162.95,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37007,104073.80,National Media Bank Entry,217000,Accrued Royalties,0.00,4162.95,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37007,104073.80,Corporate Advertising Fee,560001,Advertising-Production Fund,1040.74,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37007,104073.80,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1040.74,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37009,72327.46,Royalty Fee,651000,Royalties,4701.28,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37009,72327.46,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4701.28,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37009,72327.46,National Media Fee,560000,Advertising-National,2893.10,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37009,72327.46,National Media Bank Entry,217000,Accrued Royalties,0.00,2893.10,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37009,72327.46,Corporate Advertising Fee,560001,Advertising-Production Fund,723.27,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37009,72327.46,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,723.27,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37010,125670.73,Royalty Fee,651000,Royalties,8168.60,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37010,125670.73,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,8168.60,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37010,125670.73,National Media Fee,560000,Advertising-National,5026.83,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37010,125670.73,National Media Bank Entry,217000,Accrued Royalties,0.00,5026.83,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37010,125670.73,Corporate Advertising Fee,560001,Advertising-Production Fund,1256.71,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37010,125670.73,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1256.71,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37013,66063.76,Royalty Fee,651000,Royalties,4294.14,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37013,66063.76,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4294.14,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37013,66063.76,National Media Fee,560000,Advertising-National,2642.55,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37013,66063.76,National Media Bank Entry,217000,Accrued Royalties,0.00,2642.55,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37013,66063.76,Corporate Advertising Fee,560001,Advertising-Production Fund,660.64,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37013,66063.76,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,660.64,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37014,69388.22,Royalty Fee,651000,Royalties,4510.23,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37014,69388.22,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4510.23,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37014,69388.22,National Media Fee,560000,Advertising-National,2775.53,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37014,69388.22,National Media Bank Entry,217000,Accrued Royalties,0.00,2775.53,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37014,69388.22,Corporate Advertising Fee,560001,Advertising-Production Fund,693.88,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37014,69388.22,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,693.88,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37016,62809.35,Royalty Fee,651000,Royalties,4082.61,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37016,62809.35,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4082.61,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37016,62809.35,National Media Fee,560000,Advertising-National,2512.37,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37016,62809.35,National Media Bank Entry,217000,Accrued Royalties,0.00,2512.37,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37016,62809.35,Corporate Advertising Fee,560001,Advertising-Production Fund,628.09,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37016,62809.35,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,628.09,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37020,64782.90,Royalty Fee,651000,Royalties,4210.89,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,37020,64782.90,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4210.89,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,37020,64782.90,National Media Fee,560000,Advertising-National,2591.32,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,37020,64782.90,National Media Bank Entry,217000,Accrued Royalties,0.00,2591.32,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,37020,64782.90,Corporate Advertising Fee,560001,Advertising-Production Fund,647.83,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,37020,64782.90,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,647.83,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49001,94343.39,Royalty Fee,651000,Royalties,6132.32,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49001,94343.39,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6132.32,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49001,94343.39,National Media Fee,560000,Advertising-National,3773.74,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49001,94343.39,National Media Bank Entry,217000,Accrued Royalties,0.00,3773.74,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49001,94343.39,Corporate Advertising Fee,560001,Advertising-Production Fund,943.43,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49001,94343.39,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,943.43,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49002,83221.60,Royalty Fee,651000,Royalties,5409.40,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49002,83221.60,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5409.40,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49002,83221.60,National Media Fee,560000,Advertising-National,3328.86,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49002,83221.60,National Media Bank Entry,217000,Accrued Royalties,0.00,3328.86,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49002,83221.60,Corporate Advertising Fee,560001,Advertising-Production Fund,832.22,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49002,83221.60,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,832.22,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49003,73682.08,Royalty Fee,651000,Royalties,4789.34,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49003,73682.08,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4789.34,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49003,73682.08,National Media Fee,560000,Advertising-National,2947.28,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49003,73682.08,National Media Bank Entry,217000,Accrued Royalties,0.00,2947.28,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49003,73682.08,Corporate Advertising Fee,560001,Advertising-Production Fund,736.82,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49003,73682.08,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,736.82,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49004,93386.58,Royalty Fee,651000,Royalties,6070.13,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49004,93386.58,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,6070.13,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49004,93386.58,National Media Fee,560000,Advertising-National,3735.46,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49004,93386.58,National Media Bank Entry,217000,Accrued Royalties,0.00,3735.46,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49004,93386.58,Corporate Advertising Fee,560001,Advertising-Production Fund,933.87,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49004,93386.58,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,933.87,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49005,82673.76,Royalty Fee,651000,Royalties,5373.79,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49005,82673.76,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5373.79,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49005,82673.76,National Media Fee,560000,Advertising-National,3306.95,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49005,82673.76,National Media Bank Entry,217000,Accrued Royalties,0.00,3306.95,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49005,82673.76,Corporate Advertising Fee,560001,Advertising-Production Fund,826.74,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49005,82673.76,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,826.74,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49006,118041.15,Royalty Fee,651000,Royalties,7672.67,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49006,118041.15,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,7672.67,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49006,118041.15,National Media Fee,560000,Advertising-National,4721.65,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49006,118041.15,National Media Bank Entry,217000,Accrued Royalties,0.00,4721.65,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49006,118041.15,Corporate Advertising Fee,560001,Advertising-Production Fund,1180.41,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49006,118041.15,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,1180.41,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49007,66002.80,Royalty Fee,651000,Royalties,4290.18,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49007,66002.80,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4290.18,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49007,66002.80,National Media Fee,560000,Advertising-National,2640.11,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49007,66002.80,National Media Bank Entry,217000,Accrued Royalties,0.00,2640.11,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49007,66002.80,Corporate Advertising Fee,560001,Advertising-Production Fund,660.03,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49007,66002.80,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,660.03,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49008,75031.17,Royalty Fee,651000,Royalties,4877.03,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49008,75031.17,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4877.03,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49008,75031.17,National Media Fee,560000,Advertising-National,3001.25,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49008,75031.17,National Media Bank Entry,217000,Accrued Royalties,0.00,3001.25,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49008,75031.17,Corporate Advertising Fee,560001,Advertising-Production Fund,750.31,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49008,75031.17,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,750.31,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49009,88312.46,Royalty Fee,651000,Royalties,5740.31,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49009,88312.46,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5740.31,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49009,88312.46,National Media Fee,560000,Advertising-National,3532.50,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49009,88312.46,National Media Bank Entry,217000,Accrued Royalties,0.00,3532.50,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49009,88312.46,Corporate Advertising Fee,560001,Advertising-Production Fund,883.12,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49009,88312.46,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,883.12,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49010,62239.48,Royalty Fee,651000,Royalties,4045.57,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49010,62239.48,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,4045.57,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49010,62239.48,National Media Fee,560000,Advertising-National,2489.58,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49010,62239.48,National Media Bank Entry,217000,Accrued Royalties,0.00,2489.58,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49010,62239.48,Corporate Advertising Fee,560001,Advertising-Production Fund,622.39,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49010,62239.48,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,622.39,TQSR - Corp Advertising Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49011,83279.30,Royalty Fee,651000,Royalties,5413.15,0.00,TQSR - Royalty Fee,0,
06/29/2026 - 07/14/2026,49011,83279.30,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,5413.15,TQSR - Royalties Bank Acct Entry,0,
06/29/2026 - 07/14/2026,49011,83279.30,National Media Fee,560000,Advertising-National,3331.17,0.00,TQSR - National Media Fee,0,
06/29/2026 - 07/14/2026,49011,83279.30,National Media Bank Entry,217000,Accrued Royalties,0.00,3331.17,TQSR - National Media Bank Entry,0,
06/29/2026 - 07/14/2026,49011,83279.30,Corporate Advertising Fee,560001,Advertising-Production Fund,832.79,0.00,TQSR - Corporate Advertising Fee,0,
06/29/2026 - 07/14/2026,49011,83279.30,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,832.79,TQSR - Corp Advertising Bank Acct Entry,0,
